# Gene Family	1_2kraken_Abundance-RPKs	10_2kraken_Abundance-RPKs	13_2kraken_Abundance-RPKs	16_2kraken_Abundance-RPKs	17_2_2kraken_Abundance-RPKs	17_2kraken_Abundance-RPKs	18_2kraken_Abundance-RPKs	19_2kraken_Abundance-RPKs	20_2kraken_Abundance-RPKs	21_2kraken_Abundance-RPKs	22_2kraken_Abundance-RPKs	23_2kraken_Abundance-RPKs	24_2kraken_Abundance-RPKs	25_2kraken_Abundance-RPKs	26_2kraken_Abundance-RPKs	27_2kraken_Abundance-RPKs	2A_2kraken_Abundance-RPKs	2B_2kraken_Abundance-RPKs	2C_2kraken_Abundance-RPKs	3A_2kraken_Abundance-RPKs	3B_2kraken_Abundance-RPKs	4_2kraken_Abundance-RPKs	8_2_2kraken_Abundance-RPKs	8_2kraken_Abundance-RPKs	MmtII1_2_2kraken_Abundance-RPKs	MmtII1_2kraken_Abundance-RPKs	MmtII2_2_2kraken_Abundance-RPKs	MmtII2_2kraken_Abundance-RPKs	MmtII3_2_2kraken_Abundance-RPKs	MmtII3_2kraken_Abundance-RPKs
PF12051|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	77.6272	255.888	66.2112	190.972	78.0137	461.907	80.2284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF12054	NA	NA	NA	NA	NA	NA	NA	NA	NA	135.125	128.4	46.3643	119.358	54.3878	57.3359	19.1165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF12054|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	135.125	128.4	46.3643	119.358	54.3878	57.3359	19.1165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF12063	NA	NA	NA	NA	NA	NA	NA	NA	NA	41.9104	47.2812	NA	99.5442	78.2066	64.0813	42.1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF12063|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	41.9104	47.2812	NA	99.5442	78.2066	64.0813	42.1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF12090	NA	NA	NA	NA	NA	NA	NA	NA	NA	67.4076	73.941	161.081	156.279	309.355	NA	66.3994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF12090|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	67.4076	73.941	161.081	156.279	309.355	NA	66.3994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF12110	NA	NA	NA	NA	NA	NA	NA	NA	NA	308.754	216.924	67.0347	108.138	78.8816	332.977	54.8075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF12110|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	308.754	216.924	67.0347	108.138	78.8816	332.977	54.8075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF12146|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	159.074	NA	NA	117.846	NA	NA	154.254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF12152	NA	NA	NA	NA	NA	NA	NA	NA	NA	124.389	226.038	257.927	219.857	151.784	299.097	39.2499	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF12152|g__Saccharomyces.s__Saccharomyces_cerevisiae	NA	NA	NA	NA	NA	NA	NA	NA	NA	124.389	226.038	257.927	219.857	151.784	299.097	39.2499	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
